product_name,product_category,product_size,region,country,city,venue,year,year_month,month,product_price,qty_sold_monthly,monthly_sales,avg_product_sales_by_month_of_the_year
butter croissant,food,one size,North America,USA,Seattle,Seattle,2021,2021-12,12,6.99,18,125.82,121.35
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-01,1,6.99,25,174.75,132.53
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-02,2,6.99,6,41.94,110.72
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-03,3,6.99,25,174.75,113.01
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-04,4,6.99,20,139.8,133.09
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-05,5,6.99,14,97.86,133.37
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-06,6,6.99,14,97.86,111.56
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-07,7,6.99,23,160.77,123.58
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-08,8,6.99,31,216.69,115.75
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-09,9,6.99,25,174.75,112.68
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-10,10,6.99,16,111.84,105.41
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-11,11,6.99,32,223.68,125.82
butter croissant,food,one size,North America,USA,Seattle,Seattle,2022,2022-12,12,6.99,18,125.82,121.35
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-01,1,6.99,34,237.66,132.53
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-02,2,6.99,9,62.91,110.72
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-03,3,6.99,14,97.86,113.01
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-04,4,6.99,7,48.93,133.09
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-05,5,6.99,10,69.9,133.37
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-06,6,6.99,16,111.84,111.56
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-07,7,6.99,20,139.8,123.58
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-08,8,6.99,16,111.84,115.75
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-09,9,6.99,11,76.89,112.68
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-10,10,6.99,10,69.9,105.41
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-11,11,6.99,10,69.9,125.82
butter croissant,food,one size,North America,USA,Seattle,Seattle,2023,2023-12,12,6.99,27,188.73,121.35
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-01,1,6.99,26,181.74,132.53
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-02,2,6.99,16,111.84,110.72
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-03,3,6.99,11,76.89,113.01
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-04,4,6.99,18,125.82,133.09
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-05,5,6.99,28,195.72,133.37
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-06,6,6.99,10,69.9,111.56
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-07,7,6.99,22,153.78,123.58
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-08,8,6.99,15,104.85,115.75
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-09,9,6.99,8,55.92,112.68
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-10,10,6.99,18,125.82,105.41
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-11,11,6.99,24,167.76,125.82
butter croissant,food,one size,North America,USA,Seattle,Seattle,2024,2024-12,12,6.99,16,111.84,121.35
butter croissant,food,one size,North America,USA,Seattle,Seattle,2025,2025-01,1,6.99,9,62.91,132.53
butter croissant,food,one size,North America,USA,Seattle,Seattle,2025,2025-02,2,6.99,18,125.82,110.72
butter croissant,food,one size,North America,USA,Seattle,Seattle,2025,2025-03,3,6.99,5,34.95,113.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-03,3,9.99,19,189.81,146.41
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-04,4,9.99,19,189.81,177.42
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-05,5,9.99,8,79.92,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-06,6,9.99,16,159.84,189.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-07,7,9.99,16,159.84,166.23
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-08,8,9.99,22,219.78,194.61
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-09,9,9.99,23,229.77,183.02
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-10,10,9.99,15,149.85,155.84
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-11,11,9.99,27,269.73,185.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2020,2020-12,12,9.99,22,219.78,205.79
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-01,1,9.99,22,219.78,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-02,2,9.99,30,299.7,162.24
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-03,3,9.99,9,89.91,146.41
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-04,4,9.99,24,239.76,177.42
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-05,5,9.99,26,259.74,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-06,6,9.99,18,179.82,189.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-07,7,9.99,12,119.88,166.23
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-08,8,9.99,6,59.94,194.61
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-09,9,9.99,13,129.87,183.02
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-10,10,9.99,25,249.75,155.84
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-11,11,9.99,9,89.91,185.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2021,2021-12,12,9.99,25,249.75,205.79
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-01,1,9.99,15,149.85,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-02,2,9.99,31,309.69,162.24
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-03,3,9.99,7,69.93,146.41
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-04,4,9.99,13,129.87,177.42
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-05,5,9.99,21,209.79,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-06,6,9.99,21,209.79,189.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-07,7,9.99,31,309.69,166.23
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-08,8,9.99,28,279.72,194.61
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-09,9,9.99,9,89.91,183.02
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-10,10,9.99,11,109.89,155.84
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-11,11,9.99,15,149.85,185.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2022,2022-12,12,9.99,30,299.7,205.79
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-01,1,9.99,14,139.86,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-02,2,9.99,6,59.94,162.24
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-03,3,9.99,18,179.82,146.41
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-04,4,9.99,5,49.95,177.42
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-05,5,9.99,10,99.9,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-06,6,9.99,27,269.73,189.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-07,7,9.99,24,239.76,166.23
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-08,8,9.99,13,129.87,194.61
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-09,9,9.99,20,199.8,183.02
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-10,10,9.99,11,109.89,155.84
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-11,11,9.99,36,359.64,185.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2023,2023-12,12,9.99,32,319.68,205.79
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-01,1,9.99,29,289.71,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-02,2,9.99,10,99.9,162.24
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-03,3,9.99,16,159.84,146.41
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-04,4,9.99,10,99.9,177.42
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-05,5,9.99,25,249.75,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-06,6,9.99,26,259.74,189.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-07,7,9.99,19,189.81,166.23
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-08,8,9.99,40,399.6,194.61
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-09,9,9.99,25,249.75,183.02
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-10,10,9.99,19,189.81,155.84
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-11,11,9.99,18,179.82,185.01
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2024,2024-12,12,9.99,22,219.78,205.79
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2025,2025-01,1,9.99,24,239.76,182.22
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2025,2025-02,2,9.99,22,219.78,162.24
cinnamon bun,food,one size,LATAM,Argentina,Buenos Aires,Buenos Aires,2025,2025-03,3,9.99,1,9.99,146.41
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-03,3,9.99,8,79.92,146.41
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-04,4,9.99,15,149.85,177.42
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-05,5,9.99,11,109.89,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-06,6,9.99,22,219.78,189.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-07,7,9.99,16,159.84,166.23
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-08,8,9.99,11,109.89,194.61
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-09,9,9.99,31,309.69,183.02
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-10,10,9.99,22,219.78,155.84
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-11,11,9.99,13,129.87,185.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2020,2020-12,12,9.99,11,109.89,205.79
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-01,1,9.99,15,149.85,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-02,2,9.99,12,119.88,162.24
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-03,3,9.99,20,199.8,146.41
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-04,4,9.99,15,149.85,177.42
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-05,5,9.99,26,259.74,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-06,6,9.99,12,119.88,189.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-07,7,9.99,7,69.93,166.23
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-08,8,9.99,18,179.82,194.61
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-09,9,9.99,10,99.9,183.02
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-10,10,9.99,11,109.89,155.84
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-11,11,9.99,22,219.78,185.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2021,2021-12,12,9.99,31,309.69,205.79
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-01,1,9.99,13,129.87,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-02,2,9.99,17,169.83,162.24
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-03,3,9.99,19,189.81,146.41
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-04,4,9.99,10,99.9,177.42
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-05,5,9.99,32,319.68,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-06,6,9.99,18,179.82,189.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-07,7,9.99,29,289.71,166.23
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-08,8,9.99,34,339.66,194.61
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-09,9,9.99,22,219.78,183.02
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-10,10,9.99,4,39.96,155.84
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-11,11,9.99,27,269.73,185.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2022,2022-12,12,9.99,27,269.73,205.79
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-01,1,9.99,18,179.82,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-02,2,9.99,9,89.91,162.24
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-03,3,9.99,33,329.67,146.41
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-04,4,9.99,22,219.78,177.42
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-05,5,9.99,11,109.89,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-06,6,9.99,16,159.84,189.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-07,7,9.99,17,169.83,166.23
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-08,8,9.99,14,139.86,194.61
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-09,9,9.99,11,109.89,183.02
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-10,10,9.99,28,279.72,155.84
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-11,11,9.99,17,169.83,185.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2023,2023-12,12,9.99,3,29.97,205.79
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-01,1,9.99,9,89.91,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-02,2,9.99,17,169.83,162.24
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-03,3,9.99,8,79.92,146.41
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-04,4,9.99,10,99.9,177.42
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-05,5,9.99,19,189.81,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-06,6,9.99,32,319.68,189.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-07,7,9.99,34,339.66,166.23
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-08,8,9.99,18,179.82,194.61
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-09,9,9.99,29,289.71,183.02
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-10,10,9.99,13,129.87,155.84
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-11,11,9.99,16,159.84,185.01
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2024,2024-12,12,9.99,9,89.91,205.79
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2025,2025-01,1,9.99,16,159.84,182.22
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2025,2025-02,2,9.99,13,129.87,162.24
cinnamon bun,food,one size,LATAM,Peru,Lima,Lima,2025,2025-03,3,9.99,6,59.94,146.41
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-03,3,9.99,9,89.91,146.41
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-04,4,9.99,18,179.82,177.42
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-05,5,9.99,42,419.58,182.22
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-06,6,9.99,13,129.87,189.01
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-07,7,9.99,10,99.9,166.23
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-08,8,9.99,20,199.8,194.61
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-09,9,9.99,30,299.7,183.02
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-10,10,9.99,31,309.69,155.84
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-11,11,9.99,29,289.71,185.01
cinnamon bun,food,one size,North America,USA,Miami,Miami,2020,2020-12,12,9.99,22,219.78,205.79
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-01,1,9.99,16,159.84,182.22
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-02,2,9.99,11,109.89,162.24
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-03,3,9.99,14,139.86,146.41
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-04,4,9.99,28,279.72,177.42
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-05,5,9.99,12,119.88,182.22
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-06,6,9.99,29,289.71,189.01
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-07,7,9.99,7,69.93,166.23
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-08,8,9.99,8,79.92,194.61
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-09,9,9.99,11,109.89,183.02
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-10,10,9.99,13,129.87,155.84
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-11,11,9.99,8,79.92,185.01
cinnamon bun,food,one size,North America,USA,Miami,Miami,2021,2021-12,12,9.99,19,189.81,205.79
cinnamon bun,food,one size,North America,USA,Miami,Miami,2022,2022-01,1,9.99,17,169.83,182.22
cinnamon bun,food,one size,North America,USA,Miami,Miami,2022,2022-02,2,9.99,18,179.82,162.24
